5924056433	103.825157	1.286456
5924056431	103.825384	1.286203
1830474673	103.825488	1.285940
1830474679	103.825587	1.286495
3527776024	103.826911	1.285647
3106314466	103.895649	1.363355
5921941614	103.906727	1.392352
3071699287	103.894785	1.381784
5917941848	103.896255	1.396261
5917941846	103.896402	1.396193
5917409346	103.896639	1.396848
5917409350	103.896923	1.397238
5917631565	103.891672	1.385309
5917596507	103.892240	1.386371
5917409344	103.897905	1.397332
5177263012	103.896919	1.397298
5917300484	103.894743	1.384085
5898659244	103.897684	1.385453
5912168164	103.825899	1.285251
5912168155	103.826005	1.285438
5910674840	103.872630	1.389165
5907641649	103.905607	1.321464
5903091005	103.905959	1.323797
5903091006	103.905776	1.323944
5900894965	103.897016	1.380315
5899203541	103.830107	1.362274
5899203539	103.830348	1.362184
5899219995	103.831458	1.362707
5899102794	103.831102	1.362536
5899102793	103.830926	1.362483
5899102786	103.830973	1.362383
5899102792	103.830928	1.362442
5899070134	103.830573	1.363275
5899070061	103.830130	1.362801
5899070060	103.830119	1.362759
5899070051	103.830375	1.362741
5899070056	103.830534	1.362718
5899070031	103.830527	1.362692
5899070024	103.830743	1.362454
5899099784	103.830809	1.362406
5899070001	103.830805	1.362420
5899070023	103.830775	1.362627
5899069995	103.831313	1.362935
5899069968	103.830689	1.363288
5899069967	103.831072	1.363304
5899069965	103.830974	1.363252
5899069970	103.830815	1.363302
5899069960	103.831131	1.363314
5899069958	103.831327	1.363321
5899069943	103.830141	1.362598
5899069938	103.830539	1.362493
5899069936	103.830658	1.362543
5899070022	103.830715	1.362646
5899069932	103.830725	1.362790
5899069975	103.830901	1.363027
5899070019	103.830976	1.363027
5899069956	103.831277	1.363023
5899069927	103.831353	1.363022
5899069925	103.831276	1.363103
5899069924	103.831276	1.363164
5899069957	103.831327	1.363229
5898689713	103.898102	1.385989
5898659264	103.897634	1.385483
3133462609	103.897591	1.385366
5898125651	103.890364	1.387336
5895243268	103.893582	1.381148
5895243271	103.893560	1.381453
5894575523	103.771009	1.300878
5894575522	103.770816	1.300949
5889699074	103.897490	1.385252
5877693393	103.809349	1.265920
5220117896	103.918378	1.334043
5875599818	103.918504	1.333269
5875599817	103.918512	1.333486
5875599819	103.918605	1.333135
5867650834	103.896392	1.396613
5867650826	103.895721	1.396391
5867650830	103.895803	1.396756
5867650820	103.896161	1.397703
5867650816	103.896256	1.397668
5867650811	103.896693	1.398400
5867650813	103.896396	1.397560
5867650792	103.894902	1.396184
5867509987	103.834169	1.365887
5864443857	103.856064	1.299017
5864381389	103.862641	1.294807
5864380282	103.862379	1.296922
5864347648	103.858150	1.293057
5864347644	103.858651	1.293828
5864342564	103.860475	1.289727
5864342560	103.860840	1.289654
5864342531	103.861067	1.291444
5864238370	103.885609	1.298294
5864238371	103.885217	1.298228
5864238366	103.885242	1.298172
5864238363	103.885592	1.298128
5864238361	103.885135	1.297867
5863220874	103.909985	1.409799
5863220870	103.909645	1.409704
5863220865	103.909504	1.409803
5863220863	103.911992	1.409794
5863220859	103.913878	1.410663
5863220860	103.913625	1.411426
5863220853	103.911677	1.413259
5863042793	103.857294	1.323539
5863042784	103.857390	1.323576
5863042771	103.857530	1.323643
5863042763	103.857393	1.323735
5863042696	103.856756	1.322733
5863042695	103.856622	1.322577
5862914257	103.906997	1.330982
5862914256	103.906979	1.330970
5860690233	103.869686	1.304810
5859317346	103.836362	1.347750
5858312834	103.935088	1.316455
5850814918	103.925557	1.333982
5850531182	103.794798	1.288178
