89854	21517	1505252998	1505253328	5352166794	47.381431	4319847963	53.263496	666.909412
216619	19733	1505276618	1505276951	394326404	11.401754	5272717231	29.154759	276.008188
116559	13644	1505311912	1505312208	5120876577	20.000000	5286327492	51.000000	646.092750
116558	13644	1505301091	1505301246	377553256	30.016662	377552797	61.294372	379.191396
96274	23895	1505287974	1505288125	4674894095	3.000000	1400564894	15.556349	260.048580
45560	26861	1505314180	1505314894	3778224481	52.630789	5173477915	19.416488	687.240591
168074	19468	1505301591	1505302215	1742821271	30.066593	1745708953	33.734256	1060.378978
233867	8740	1505292438	1505292591	598063838	15.811388	5117992941	43.278170	230.736788
58834	15105	1505298957	1505299535	5172092832	6.403124	410464919	25.961510	1278.913597
58833	15105	1505296560	1505296724	5841392113	22.561028	5841392118	47.381431	203.081464
64567	22685	1505309834	1505310150	5220729634	16.155494	237566302	14.866069	377.800121
64559	22685	1505267785	1505268116	5220729259	5.385165	5220729633	33.955854	520.608947
64562	22685	1505297112	1505297339	237568006	3.162278	5252876446	12.806248	403.123211
64561	22685	1505287807	1505288082	4604252298	25.553865	5108093305	58.034473	993.537336
64557	22685	1505262932	1505263163	4603919871	64.474801	4749270948	13.601471	1048.963627
64556	22685	1505232163	1505232309	237566274	43.416587	4749270946	29.154759	330.291436
64558	22685	1505263858	1505264112	4749270948	13.601471	5220729259	5.385165	567.861152
64564	22685	1505299124	1505299457	4749361889	11.401754	4603919871	65.145990	986.279030
64563	22685	1505298427	1505298778	5252876446	12.806248	4749361889	11.401754	413.709963
64566	22685	1505309454	1505309765	2577843697	14.212670	5220729634	16.155494	615.382033
64560	22685	1505285226	1505285413	4603919871	55.578773	4604252298	25.553865	910.184796
64565	22685	1505303611	1505303959	237566274	45.354162	2577843697	14.212670	603.229444
245671	20383	1505301777	1505302012	5284675737	15.000000	248417204	17.088007	297.965786
266975	9448	1505271607	1505271770	5252337382	15.620499	4504061924	64.498062	333.318594
266976	9448	1505276388	1505276620	4504061924	64.498062	436192570	17.804494	306.560461
9246	14136	1505314602	1505314946	4623296183	8.062258	2328934271	23.021729	428.353459
9245	14136	1505306598	1505306950	3412052571	15.652476	4623296183	8.062258	518.409123
123001	1649	1505315488	1505315667	563673205	2.000000	5233715689	24.596748	484.055183
122997	1649	1505273978	1505274232	563673205	12.369317	1842939628	16.124515	173.154091
122998	1649	1505298019	1505298171	1842939628	16.124515	563673205	10.816654	173.154091
122999	1649	1505304192	1505304534	563673205	10.816654	1148806441	9.219544	1432.624092
123000	1649	1505305564	1505305908	1148806441	9.219544	1833767126	15.811388	1590.427657
77938	18644	1505300410	1505300638	3109302821	91.268834	5118429424	9.848858	2454.867290
245750	11557	1505276912	1505277270	4486818692	49.365980	5231560041	4.472136	788.852823
252917	16050	1505304658	1505304891	5284320038	19.697716	5277937030	70.213959	1217.667835
20345	7964	1505261882	1505262180	244133537	36.891733	4604317536	22.472205	489.510679
20346	7964	1505262275	1505262441	4604317536	22.472205	1741151161	102.259474	945.519215
217621	6592	1505298576	1505299052	4836673208	57.000000	5177230428	1.000000	558.031281
217619	6592	1505266893	1505267212	5256544282	36.359318	5177295455	16.552945	764.816793
217620	6592	1505287568	1505294044	5177295449	28.301943	5270932908	28.792360	818.348708
290484	30667	1505267762	1505267891	5184670531	101.257099	4660443854	6.000000	1104.043935
290485	30667	1505272711	1505273105	4660443854	6.000000	2440000672	19.235384	762.013883
37068	1838	1505278247	1505278838	5228797376	20.223748	1654121831	21.931712	692.007455
37616	28421	1505262185	1505262644	3072750463	18.973666	4738263356	12.041595	808.356740
37618	28421	1505301136	1505301361	5864443852	3.605551	5278535573	9.219544	1065.043338
77882	14068	1505271387	1505271613	5258594557	28.460499	5258594605	19.313208	585.109376
214232	22902	1505263120	1505264104	378633683	30.149627	370786886	15.033296	1171.035752
