89864	21517	1505650596	1505652520	5227149712	42.107007	1742821265	21.931712	2610.673177
89863	21517	1505647664	1505649388	1740379050	31.064449	5045917721	30.479501	2808.908625
247767	6803	1505634777	1505635260	2467387359	40.360872	4458758561	29.614186	481.722138
247768	6803	1505650048	1505650443	4458758561	29.614186	2467390128	9.486833	372.716878
116576	13644	1505655029	1505655396	5120876563	34.539832	5686481673	42.755117	1010.366528
116573	13644	1505636193	1505636492	2086966713	24.331050	5120619011	9.219544	326.498407
116578	13644	1505655752	1505656787	5204064000	22.825424	5218772271	42.047592	1539.895195
116574	13644	1505640036	1505640393	5120619011	9.219544	886827631	57.201399	960.428181
116577	13644	1505655396	1505655720	5686481673	42.755117	5204064000	22.825424	407.408657
116575	13644	1505652976	1505653557	886827631	37.643060	5120876563	34.539832	565.914822
30352	370	1505628727	1505629076	3991487791	12.041595	601487109	13.038405	239.767294
30353	370	1505629428	1505629955	601487109	13.038405	3101365929	39.204592	891.075048
30351	370	1505626647	1505626956	311763688	23.706539	3991487791	12.041595	293.022204
30354	370	1505640121	1505640983	3101365929	39.204592	601487097	15.297059	902.394703
30355	370	1505645154	1505646149	601487097	15.297059	632445946	49.648766	722.925347
30350	370	1505615483	1505615982	4748407635	27.294688	311763675	20.591260	1217.596605
45566	26861	1505640900	1505642609	1830344005	36.249138	5271004729	33.837849	742.274193
233869	8740	1505658774	1505658978	5623351664	9.848858	5623351665	56.568542	406.227621
233868	8740	1505653380	1505653931	598063839	30.149627	5623351664	9.848858	543.172797
58837	15105	1505648435	1505649653	242934392	38.078866	5214838670	8.062258	1231.179669
64582	22685	1505627787	1505627987	246155674	34.205263	4604252290	8.602325	903.001514
64581	22685	1505584358	1505584532	2577843920	19.026298	246155674	34.205263	921.771135
64583	22685	1505648996	1505650206	1162898434	27.658633	5254815018	3.162278	1854.697714
64584	22685	1505654078	1505655022	5254815018	3.162278	2708230340	71.840100	440.097908
245677	20383	1505580411	1505581115	5129197872	30.066593	3943914821	20.000000	907.802098
245678	20383	1505611383	1505611879	1363237303	8.246211	3986159473	26.627054	1179.841981
245679	20383	1505623911	1505624892	3973745903	14.035669	2061118363	58.137767	894.624921
123007	1649	1505629990	1505630784	3684289703	133.988806	5161863994	3.605551	289.529018
245755	11557	1505582199	1505582347	2467411087	89.022469	2467411084	5.000000	173.881915
245756	11557	1505649888	1505650050	2467411084	72.201108	5681313293	116.619038	366.324903
67253	9645	1505618458	1505618610	4690796872	53.758720	5254614611	14.866069	284.280162
67255	9645	1505631554	1505631812	5254614611	14.866069	5839273312	12.206556	256.162488
67254	9645	1505631198	1505631529	5254614611	14.866069	5839273312	12.206556	256.162488
290488	30667	1505631310	1505632430	3931831200	16.763055	2440000882	69.339743	817.665799
290489	30667	1505636269	1505636673	2440000882	69.339743	5680871712	13.453624	1404.356580
244315	1427	1505627788	1505627987	2618496258	29.732137	2618496369	10.000000	221.120647
244314	1427	1505620992	1505621132	4314543413	20.615528	2618496321	50.635956	506.298850
244317	1427	1505634117	1505634468	1162883885	15.231546	1162883843	5.000000	248.425097
244316	1427	1505628854	1505629430	2618496369	10.000000	1162883776	6.082763	146.073429
244312	1427	1505618739	1505619166	2618500380	55.036352	2618496258	20.880613	1384.593020
244313	1427	1505619771	1505620087	2618496258	20.880613	4314543413	20.615528	280.133816
37069	1838	1505632359	1505632609	1654121831	51.107729	243415110	16.401219	228.733921
77889	14068	1505639353	1505640039	2375722509	28.301943	1313238969	29.832868	1375.682910
77887	14068	1505618911	1505619046	4488683822	54.626001	3747545498	14.035669	1104.668658
77890	14068	1505640638	1505641308	1313238969	29.832868	4490335493	40.049969	990.012436
