InputID,TargetID,Distance
169467530,3371653863,19.5230952562219
169467532,3371653863,35.937133013892
169467533,3371653870,31.7597062763143
169467932,3370310955,42.5002008140635
169467933,3370310954,51.4005715773361
169511247,239934617,58.7931730717548
169511248,1452385144,45.2815414912358
169511250,3371653349,85.8790430208643
169511251,239934662,71.1720141174305
169517613,3371655018,6.806183439767
169517614,5252708489,14.221184406843
169517615,3371655115,38.4160042470369
169517616,3371655119,35.0993423717095
169517617,3371654991,37.0392968053082
169517618,5252708514,25.3948034565263
169517619,3371655019,26.9915873512124
169517620,3371654965,1.8378872076306
169517621,3371655003,28.0033339625622
169517622,3371654981,6.54744657027839
169517623,5252708494,4.13576199727832
169517711,3370310928,16.097457986468
169517712,2036064106,16.4377152064952
169517713,6028704352,28.5024149102075
169518580,3370310909,19.461972996721
169518581,3370311425,17.8101585822468
169518582,3370311423,44.6942781324548
169518583,3370311429,15.0637872271853
169518584,2651270697,34.4108973925666
169518586,3370311431,15.4243793355571
169518587,3370311415,10.6517859013295
169518614,6163743787,39.0081894169857
169524934,5701032550,16.2124557301582
169524935,4591962771,34.4333667087568
169524936,4591962781,20.7166400382537
169524937,6009496091,13.1456714625122
169524938,5284932078,36.3311862933121
169524939,4591962764,22.2494314485253
169524940,5284932076,26.459712404379
169524941,6009496095,6.34465322447081
169524942,6009496094,22.9909942433816
169524943,3371654987,31.1946827940079
169524944,5171728342,37.3706854074046
169524945,5284718089,41.9609984746822
169525196,5701032559,39.2450111988584
169525197,5701032550,23.7379760988627
169525198,6211531527,20.1905398899439
169525481,4488028077,34.2232015473584
169525484,4488028077,49.2311565247925
169525486,3371655108,49.6554987536684
169525488,924800655,48.6958219219632
169525489,4724907190,52.2687493019446
169525490,924800655,40.7600822941394
169525921,3370310950,45.6972819067805
169525922,3370311412,31.8740873223473
169525924,6106012373,27.3770234844908
169525925,5216837449,73.6976227854403
169525926,3370310950,11.3888131880271
169526079,5015083957,53.4077452547442
169526080,3370310930,5.79053041313778
169526081,6106012368,39.0228603829794
169526702,3370311549,27.1949793346044
169526703,2036064119,31.5060340401939
169528287,2036064120,47.6106654599253
169528289,3370310978,17.4843118344336
169528290,5284912168,14.2624748702449
169537915,391274298,33.6401344238386
169537916,6568093581,30.2935840114388
169537917,391195400,37.2146632058629
169537918,391196765,47.2795856329452
169537919,6545571743,29.893226357606
169537920,391195388,63.5707995942947
169537921,391195401,62.7963801070016
169537922,6026809719,30.8950830311108
169537923,391195400,42.8386745261636
169537924,391196766,37.5798084627242
169537925,391195388,29.6746789558285
169537926,391196771,58.5992988676658
169538107,6031325461,27.5184474787912
169538108,391274239,32.4856650576739
169538530,5175409243,23.1046561798563
169538531,5015083952,41.6533590718108
169538532,5175409249,35.5737238350955
169538533,391274241,36.6403408974858
169538674,391195390,26.3825966095124
169539031,5015083957,45.4305422591185
169539032,3370311416,60.8932226938872
169539034,3370311416,37.6059604227311
169539356,391257526,22.6816745714684
169539357,3103289197,13.8141040615898
169539358,3103289326,12.4276623197926
169539359,6115698231,32.9620979561361
169539360,3103289433,50.7417880000821
169539361,3103289197,68.6679276478165
169541496,1807030270,13.2708712849363
169541499,391280288,25.6973886904217
169541502,1807030442,8.34816261050988
169541504,5231013870,4.49206956743219
169541509,4433377802,20.6391612011331
169541512,391280257,36.6540574767381
169541514,1807030208,34.5389043319345
169541516,391279501,41.4105452468959
169541518,391279884,17.4347227808664
169541520,391279439,17.0617014506488
169541522,391279504,25.7956187491801
169541523,5228708220,25.407216140063
169541528,1807030406,13.1958748318007
169541531,391280454,11.6029958926217
169541533,391280255,22.525314648175
169541534,3370307791,8.0382867240987
169541535,391280020,29.0196804063788
169541536,3370310340,17.3755311711774
169541544,3370307784,35.5356845333826
169541546,5228649164,27.0478970130855
169541547,391279882,27.4450537591126
169542539,1807030208,38.7718750060442
169542540,1807049244,7.23242187461507
169542541,391274380,77.6628497407604
169542542,1807049293,13.6926285791982
169542543,1807049276,5.98103953086008
169542544,391279881,25.401751447654
169842541,2036059122,22.9646050284626
169842542,3370310345,19.8436069959295
169842940,5284896554,10.8250180718544
169842941,5175496963,63.4488967037375
169842942,5229145522,42.8772193370936
169842943,5229143914,32.6121613643427
169842944,5229143918,36.0868419083292
169842945,5229143905,31.5339594431901
169844044,6036193126,34.8251330460468
169844046,3370311093,48.5351926851584
169844048,1370578122,36.8175768074243
169844049,5698425828,26.6054049802965
169844050,3370310489,24.2856418137842
169844051,3370310491,25.6542431025114
169844052,2036059219,38.7375933835633
169844053,2036059166,22.14404261532
169844055,3370311307,64.4381719863338
170089574,2036059176,34.1462431897353
170089575,2767342689,39.2203783336086
170089576,2767342653,20.4732668662195
170089578,2767342642,38.4604238844369
170089579,5173547433,10.6683831079439
170089580,5684438220,43.3200939920934
170089756,2036059080,24.7936118475887
170089757,2036059081,7.51523940484252
170090278,6190806504,37.5755429654403
170090279,2767342721,13.1036249531523
170090280,3367647470,12.7965298856809
170090281,2767342713,15.1782391736227
170090282,2767342693,32.8852438560063
170091545,2036059209,22.6141085824913
170091548,2767342675,28.2937568799752
170091552,2036059186,31.6598424448434
170091555,2767342650,27.5354161551175
170092202,2036059102,29.7425153129133
170092205,2036059143,18.9455113675034
170092207,2036059185,21.4618772562655
170093269,4376742327,18.3557748158135
170093270,4376742316,20.8831921571982
170093272,1376760411,41.5295100721081
170093275,4376742317,45.1952670881824
170093276,5698388223,26.7570183034959
170352151,4376742320,34.3049207478633
170352152,4376742317,5.45929880419151
170352153,4376742323,20.8797593062582
170352154,4376742328,32.4433134123306
170352155,6280097752,39.284398691631
170352156,4376742312,26.0341213108578
170352157,4376742322,20.6673218283788
170401660,4376742320,27.2415746560007
170401661,4376742327,38.2158129178642
170402310,2036059205,26.0194676186341
170402311,2036059207,24.1550970494885
170402316,5698425821,23.9877944993751
170402317,3371653848,46.444670158002
170402318,6163519865,46.5362235892727
170402319,6163519866,22.2294141773734
170402320,6159504669,42.2419793511011
170402336,6056980267,21.846442244353
170402337,3371653848,35.8928081143491
170402475,3370310904,21.0698016360519
170402476,4592983141,37.1943273935828
170402477,1370578189,36.2462703326196
170402478,6056980274,42.0345549401534
170402479,3370307783,42.156112294788
170402480,6420300783,29.9903750448698
170403422,6758423866,13.3227802125916
170403423,1840076863,5.84585947164824
170403424,6758423869,27.5151536137896
170403425,6420301685,13.4041402332391
170403426,2036059128,23.6939945621582
170403707,6512500040,9.42024719230722
170403708,5254548536,17.7364133603324
170403709,6420308297,21.8496496806397
170403710,6420308299,73.9171436469589
170403711,6420308293,19.9581389708551
170403712,2036059054,30.6001818694626
170403957,5698425850,14.2747110567677
170403958,6076430830,20.273092209151
170403959,5698425847,15.6727238759628
170403960,6521383154,51.646763563379
170403961,5698425847,35.6118077669661
170404065,2642042964,29.7852907047266
170404067,1800164396,42.6908331227146
170404069,1800164413,20.2428746735448
170404328,1800164414,14.2974808943058
170404329,1800164414,37.2859802845489
170404330,1538181441,53.1465169273763
170404331,1800164441,30.3163834186981
170404333,1800164427,62.0767002888297
170404334,1800164427,44.1253783463516
170404335,1800164393,21.5908100823819
170405079,1370098569,43.1724921479667
170405080,5684438220,37.3855167320605
170405082,2670248679,19.1115434435268
170405083,2670248684,16.1575828754362
170405084,2670248686,16.3453204914672
170405085,2670248680,19.9241260765355
170405840,1800164419,38.441102403566
170405841,1800164466,35.3256916953589
170406098,4592983026,24.857385300304
173180245,6138644046,13.2871651243041
173180255,5284907042,16.6969052749183
193082619,1149386696,33.4161286583178
198101281,6046452698,14.5751972384974
220026211,1794586941,74.6331115785035
231917874,2418877399,34.4333353031745
231917879,4745864232,93.1997513652673
231917881,4745268153,35.5609389210765
231917887,4745268153,87.7236132646332
231917894,3251145324,35.372106843015
231917905,4594335726,48.8126156537852
231917906,6734482545,26.4755592388691
231917907,5239885550,9.56215368798966
231917916,6028697938,12.9678111884737
231917918,4745864232,85.9441080376597
231917925,1794614398,34.0696324233264
231917928,5229125934,38.5365633105775
231917929,1794614398,11.4316774083677
231917930,3224452947,28.8116235093528
231917931,5229125934,14.885843742899
231917932,6098939533,39.9217290792296
231917933,3251145281,15.7279148965861
231917940,6098939533,34.7396197918044
231917941,1395048622,45.5454733062803
231917942,3224452948,12.0853893485737
231917946,3251145282,7.70501746125248
231917950,1846569503,17.6069769275031
231917956,6190806501,17.4009647186576
231917961,3251145281,15.9884131869388
231917962,240417039,47.2005215538394
231917964,3251145310,20.5382136369398
231917965,4745864232,61.7545576089785
231917974,5113532956,27.754816723985
231917975,3224452943,9.51931530162636
258849316,5686433157,4.67551960860511
260696406,2668120437,18.2184972452038
261166351,388129039,55.9867401447871
261166352,388122058,27.6052291120929
261166356,245586156,29.1575842770912
261166360,245586156,28.2051696718253
261166362,388122080,28.3609379393753
261166366,245586276,29.7963462980186
261166373,388129039,39.4252611648129
261166376,388129039,52.3409237901064
261166391,388122058,25.0539879789185
261166396,5990437749,22.2204773833493
261166399,5990437749,28.8335989768119
261166400,1538211566,38.5477184312734
261166402,2668120439,34.0561889448055
261166410,6265224152,38.1657347210274
261166422,6094542050,28.5612098022344
261166430,245586232,31.2056514177403
261409586,2670248656,20.0705177953075
261409587,2670248656,59.5965759041722
261409588,6141566058,46.292616190597
261409589,2670248679,35.5666117002401
261409590,2670248656,37.9164938585987
271791473,6710262758,13.8544368430983
271791489,2767273465,16.1916354016742
271791491,5229144078,20.0458727785772
271791505,2641677417,41.7011228715959
271794711,6521383153,11.86911245331
271798530,3205506531,93.9886997774441
271798531,2670248686,126.573694521969
271798533,5120746521,27.9537797792831
271798534,6056980496,59.2477269575261
271798535,5229139160,143.346415974616
271798536,2670248679,97.4150257270356
271798537,5229139159,109.323088243599
271798538,5229139159,68.4525919703375
292420568,1794586920,126.606173561452
292420586,6295340304,35.9302204062604
293503144,6320025448,72.3499133961546
299785789,1806906233,22.4369598554781
312174503,3180199576,17.9480636280927
312174504,1538181450,29.4466007764061
318346365,5157829583,35.0332430729921
330069886,5228708826,57.5565758475284
330069887,5230807087,25.6189919854192
330069888,3370310339,15.1934870496357
330069890,4433377799,112.77316882303
330069891,391279501,80.3581956364823
330069892,391279501,117.026332234847
330069893,391279501,89.9459356378472
330069894,391279501,87.2118766525255
330069895,5228708826,104.723466283473
330069896,391279501,73.2269479889031
330069897,4433377799,100.754498020723
330069898,4433377799,109.698344902411
330069899,5228708826,93.9227659411295
330069900,1807030208,89.0596646445723
330069901,391279501,60.238627928037
330069902,5228708826,89.3751478003038
330069903,1807030208,117.149563659894
330069904,1807030208,72.6608218759596
330213756,6420301687,31.7973924064439
330213757,6420308294,25.6628871677057
330213758,6420308300,18.5378052281156
330213762,5284718067,34.7859400026368
330213764,1370098646,43.9204472886522
330214939,4583991536,40.1006582501495
330214957,5698619826,27.0332195101122
330214959,5698388230,33.8410473385364
408630591,926085572,43.1656658415799
439331343,4591569310,26.5970058011735
439331468,4591569308,25.4429959719922
439331559,4591569310,24.9736983965977
439331587,6521383153,23.1697243216859
453493894,6159042942,38.1250520278032
453493895,6056980494,97.1398343626952
453493936,4749426438,17.0927159647771
453493940,6056980494,44.9460030559401
453493946,5136086146,18.8563422044931
453493947,1125375230,36.4594753258262
453493948,1125370102,31.7984156558218
453493949,4749426438,23.3104610379579
453493950,5136086149,13.7267410466093
453520115,4488353598,24.0542132259766
453520116,4488353597,23.2637538907034
453520117,4488353597,18.8533093531738
453520118,4488353597,18.2769303516916
453520119,4598549591,20.5466412617212
453520120,4598549591,23.2467640905046
453520121,1794614361,22.03049278932
453520122,1794614361,55.3787121729567
453520123,1794614361,36.0999209288603
453520124,1794614376,46.4797992606717
453520125,1794614376,29.4920905127174
453520126,1794614382,17.1653107967643
453520127,1794614382,24.917501351309
453520128,4598549388,26.2314457086396
453520129,4598549388,21.7325260686902
453520130,4598549388,22.1743454209965
453520131,1794614387,20.9452470800626
453520132,1794614387,18.8804608798456
453520133,1794614391,19.6369298392799
453520134,1794614391,21.6153044005679
453520135,1794614392,22.2208003233556
453520136,1794614392,20.1254978159656
453520137,6734482544,31.5121282278508
453520138,1794614394,24.6973991401148
453520139,1794614394,26.1919417378425
453520140,1794614389,43.4309465810908
453520141,1794614408,56.8226596988701
453520142,1794614389,65.5917933348187
453520143,1794614389,15.3351680390672
453520148,248889671,17.2582180042673
453520149,248889678,17.0322712306522
453520150,248889678,29.0570795211193
453520151,248889685,27.3467698804986
453520178,248889685,28.331283391246
453520184,248889678,26.0938041375495
453520185,248889720,26.9277218664929
453520186,248889720,20.2755950706767
453520187,248889720,20.9063594521891
453520188,248889671,20.939178848502
453520189,248889720,19.5739998521524
453520190,5157830157,22.6341534192242
453520191,248889665,19.8663403296921
453520192,248889655,16.2079592656214
453520193,5158041588,19.4724984757091
453520194,5158041588,26.8455612733153
453520195,5158041589,20.3266808665671
453520196,439978122,19.0317631519049
453520197,5158041590,19.8873258859588
453520198,248889643,20.9731944829595
453520199,5158041588,17.48847930401
453520200,5158041589,24.6815356036242
453520201,5158041589,22.6867741523813
453520202,5158041589,21.5505931852111
453520203,439978122,23.009946882897
453520204,439978122,19.8686481591347
453520205,5158041590,16.8338966493264
453520206,5158041590,18.6239603297669
453520207,248889632,10.2177076680591
453520208,248889632,19.6755139893755
453520209,248889632,15.6931392048241
453520218,1846569490,17.2038818028471
453520219,4598549374,16.2420736750387
453520220,4598549376,26.7307228088684
453520221,4598549383,27.6804756034054
453520222,4598549384,25.7424106988955
453520223,1794614417,36.7270087720423
453520224,4598549593,32.785145193822
453520225,1794614427,28.3406240239293
453520226,1794614422,29.7438690256464
453520227,4598549598,35.7436307250657
453520228,1794614423,42.2906738339599
453947870,239905810,188.067689768901
453947874,239905810,224.933979338532
453947884,239905810,214.294916882987
453947891,239905810,202.638455692994
453978568,239905810,83.3393062989442
453978572,239905810,69.3107261796204
453978605,239905810,94.1342625736803
453978609,239905810,159.421882496609
453978654,239905810,142.400466697196
453978655,239905810,117.567033224885
453978657,239905810,130.038532193888
453978660,239905810,106.199549115284
453982833,5229144068,53.9889409550218
454179528,2036059296,14.2510708494377
454179555,2036059296,30.5990400327033
454179560,1376760452,31.6032669862349
454179583,1395048531,23.5059270802779
454179586,2036059307,23.6893514557154
454179597,2036064108,23.4163275602784
454179617,5284912177,20.146716426857
454179618,6163743804,32.6601924877346
454192953,4592983177,23.741943111977
454192960,2577956474,19.322377824684
454192978,4516725143,35.1149450836306
454192983,6106089683,19.6199160167203
454193005,2036059284,32.3541984019335
454209275,1396104858,19.1553267005471
455121729,248889643,22.836276272681
455136078,3371655120,26.799018569487
455136079,5252708517,42.8584398527748
455136080,1452385134,42.6308747403012
455137207,1452385144,76.6765716413253
455152594,5698534478,26.199120607471
455152595,5698619869,24.3731304961659
455152596,4598549379,35.2894615076331
455152597,1800164398,13.4298765210106
455152598,4419827789,47.8516516931433
455152601,1846569504,23.476757772614
455152602,5698534483,19.469686440689
455152603,5698534482,22.9755501068812
455152604,5698534479,38.5229044856118
455152605,5698534473,39.365859048233
455152608,5698534482,19.0902773798385
455152611,5698534481,18.0411975285125
455152613,1800164396,21.5670940594169
455152614,5698534478,47.168009472356
455152618,4598549380,18.8456309392864
455152620,4419827789,45.912930231693
455152623,5698619864,15.5231172586796
455152624,5698534479,33.5091485067096
455152625,5698619864,21.1249100397389
455152627,5187343600,42.8673451949677
455152628,6026684692,22.2546710906926
455152630,5698534480,34.5008782681017
455152631,6026684692,21.4519538172444
455152633,5698534481,37.0260824421607
455152634,1794614362,20.6700471592455
455152635,1794614359,17.7670130103211
455152636,1794614359,32.9400847319778
455153924,2036059260,12.9202685761882
455153925,5175352968,32.7913615709292
455153926,3370310351,31.2222447895864
455153927,1376760402,10.9738886914321
455153928,5229132152,15.6139274494523
455153929,5229233115,15.1072040667105
455153930,5229233115,13.4340827351941
455153931,3370310352,10.4343333148264
455153932,5229233117,0.536939864632538
455256730,2036064122,20.0052168715587
455256731,1806906224,20.756649270152
479387942,5701032565,23.6414003051701
481060176,1538211483,30.9067018288907
481622753,5698387619,21.0649325418359
481622754,4376742316,17.6987853847072
481663227,4745743156,19.204257380644
504335074,439978065,42.5938355061492
505216243,5229124115,30.1832562482818
505216245,5229125925,25.1540426923664
541984275,4592983235,42.2774013520458
541984276,4592983237,79.9336797501443
541984277,4592983236,80.295010331263
541986547,5184012655,12.4811475861391
543420695,5229071624,36.5000110434232
543565756,6460911546,16.5536010483093
543565757,6460911548,13.6210944715359
543565758,6460911544,14.9752489418749
546928227,3370310979,19.9787624310715
546928229,5284912168,20.3472628998448
550568840,5698719858,23.3766750501532
550568841,5175409262,34.4183987177873
550568842,5698719859,26.1588369547648
550568843,5315903030,30.932572658801
552994343,4592983014,32.2710715338332
552994344,2767342718,73.9004221148739
552994345,4592983015,23.4308539733595
552994346,4592982997,24.2209296671221
552995076,6796819801,25.8621011504073
552997971,4881191225,19.2587025281079
552997975,5229124118,35.1271901391529
552997977,5229124118,22.0417474890348
552997980,5229124109,19.3871570186615
552997984,5229124113,26.0268026935255
552997989,5229125930,21.3752047550374
553690157,5344388032,23.7343790443761
553690159,1370098678,26.4346982095954
590283801,5228708822,23.4905761574175
617290075,5175409287,7.59822436494366
626624077,5251324859,47.3303259722947
