1012	4242737305	27.459060
1013	4738400701	8.602325
1019	5284877512	7.810250
1029	233602622	15.231546
1039	4755817447	7.071068
1059	5272779832	10.770330
1109	1849631387	19.798990
1112	3983027177	10.770330
1113	5243390914	31.953091
1119	595268007	22.561028
1121	365301968	23.259407
1129	3979566311	24.041631
1139	5123276735	11.045361
1211	4800093521	39.051248
1219	3979566329	41.231056
1229	232105644	10.049876
1231	4733032533	14.000000
1239	2015361448	41.231056
1311	5272481579	33.241540
1319	5272808153	14.212670
1329	4748407635	9.000000
1339	479983014	36.055513
1341	4748407664	45.793013
1349	5171485221	43.104524
1411	5272425440	11.661904
1419	5243440824	22.203603
1421	5282862710	8.544004
1429	5282862706	7.000000
1511	600935729	25.317978
1519	600935729	10.770330
1521	3483490439	3.000000
1529	3483489166	2.828427
1541	5076787157	22.360680
1549	365287678	28.160256
1559	3979566302	52.630789
1611	232082494	26.076810
1619	1832823872	19.104973
1621	2606134455	38.587563
1629	233602664	56.089215
1631	2142182240	26.832816
1639	4602578378	30.528675
2029	2618440492	4.472136
2049	1832823877	13.601471
2051	1832823584	22.803509
2061	1764796967	19.209373
2089	1720073406	21.095023
2099	5233415830	17.088007
2101	410472692	30.805844
2111	2618440720	3.162278
2119	1777674270	61.204575
2141	5272388343	33.970576
2149	5272388343	43.011626
2151	4732339368	23.021729
2159	595497900	18.357560
2161	5864347617	21.931712
2169	5864347623	3.000000
2171	5864342574	57.974132
2181	2978014496	26.870058
3011	5270952272	19.104973
3019	4099566309	35.014283
3021	246810673	13.416408
3031	246817239	23.194827
3041	4001037466	21.213203
3059	3985560444	32.249031
3071	5817301661	49.040799
3111	5817288341	47.853944
3129	240002112	32.140317
3151	237089541	53.037722
3217	5233316313	21.260292
3218	246806248	26.925824
3222	237154414	44.598206
3223	237154438	23.021729
3239	4817139838	39.812058
3241	237154414	39.446166
3331	5134110508	69.318107
3339	2598074285	92.195445
3341	5282777140	46.872167
3349	5282777141	6.082763
3369	1629474270	24.413111
3371	1832159840	10.198039
3381	5138376949	21.633308
3391	3983962222	70.774289
3411	2918104935	41.048752
3419	2653101262	39.446166
3421	1985259401	50.119856
3501	5242103294	23.769729
3509	1865243689	30.886890
3511	1832238027	33.241540
3519	1832237978	35.902646
3529	2620921752	32.802439
3539	3984443835	43.863424
4019	4689033325	13.892444
4029	4682757075	21.260292
4111	2627876512	23.706539
4121	1408671426	12.041595
4142	4774181152	23.323808
4143	5233582709	19.313208
4149	4774181152	25.019992
4151	5233693876	28.284271
4159	5233693876	23.706539
4167	2627876510	12.083046
4168	1683100147	25.298221
4179	5284904129	44.687806
4211	1110038105	22.360680
4219	1110038107	34.409301
4222	409638825	44.553339
4223	232207661	22.472205
4229	5233693836	32.140317
4239	1816568232	2.236068
4249	232147366	36.878178
4251	1221408550	3.162278
4311	5209320523	14.212670
4321	74405854	60.745370
4329	74405854	61.220911
4331	4196769099	44.922155
4339	4196769099	9.055385
5009	1398048228	30.413813
5012	249798859	50.000000
5013	1820648619	1.414214
5019	1629037270	60.207973
5022	1820654798	32.802439
5023	4841316299	17.029386
5029	237218629	5.830952
5039	4739815319	28.160256
5049	1820654795	13.892444
5059	4627674061	8.485281
5069	3344055036	44.045431
5129	2616456867	60.811183
5131	602553234	14.317821
5189	602549545	14.142136
5199	3933557516	4.000000
5239	1629037155	32.280025
5241	4600790065	9.486833
5259	4748485523	13.038405
5269	5809828374	13.416408
5271	2616324072	16.278821
5319	3059520626	28.635642
5411	4745106078	64.257295
5419	237153674	18.110770
5421	4745272373	15.297059
5429	4982867053	40.024992
5431	1829822448	61.326992
5519	237279188	48.754487
5521	1829436716	39.000000
5629	237278848	39.812058
5631	237279254	32.557641
5641	388569725	53.009433
5649	5686987777	64.381674
5651	237153825	32.756679
6011	4723845070	43.600459
6029	4723845070	15.231546
6031	2996599258	34.539832
6039	3074720863	7.280110
6049	5232979056	32.000000
6051	5265243673	12.165525
6069	1427271791	33.526109
6071	1832724519	37.161808
6081	1832724810	40.496913
6129	1726488013	37.576588
6131	5231621741	29.154759
6141	1427271805	46.818800
6149	682931047	77.336925
6151	5231651756	31.064449
6159	1422895467	3.162278
6161	1790336252	26.248809
6169	1790336255	2.236068
6171	5136337993	32.572995
6189	4600694846	30.479501
7011	4685309010	48.083261
7021	4616354114	18.867962
7031	337170864	16.031220
7111	4369025434	21.095023
7211	2792083652	47.010637
7221	2991741860	32.202484
7231	3485550966	19.849433
7241	2948788083	14.035669
7249	245396663	29.068884
7319	2948839133	17.492856
7329	410465076	10.198039
7331	369774532	20.591260
7351	5726003415	36.769553
7359	5726003413	36.069378
7361	240646581	30.016662
7369	249392296	22.203603
7371	5166520742	29.068884
7379	249392291	31.016125
7419	311763853	26.925824
7517	599995198	19.209373
7518	595268174	9.433981
7529	1887880942	17.262677
7531	5272759071	33.241540
7539	26778779	53.150729
7551	233782723	57.454330
7561	5243492222	46.690470
7569	4602578386	38.209946
7571	233801486	56.586217
7589	2375662146	28.600699
8011	1275666709	41.868843
8019	1363263485	53.254108
8031	4440375049	2.000000
8041	1780030002	8.062258
8057	4684627438	37.483330
8058	4298163389	37.107951
8069	4688931096	22.203603
8079	595254191	16.124515
8111	4901396772	4.472136
8121	410475691	13.453624
8137	595155485	30.594117
8138	409000688	18.601075
9011	243235394	114.865138
9022	243235412	54.918121
9023	2580986090	19.026298
9037	595155654	50.960769
9038	4682815439	46.957428
9047	4299624118	9.433981
9048	4299794389	31.764760
9059	236429879	50.477718
9111	5218379370	15.264338
9121	74371520	105.118980
9131	4742289154	11.401754
9139	246500087	20.518285
9141	5214911468	8.944272
9149	5280691939	33.541020
9159	4609269532	28.442925
9169	26778964	16.155494
9179	4748500323	2.828427
9191	5235278666	17.000000
9212	1275466755	7.810250
9213	2168295709	14.866069
9219	1276786888	7.000000
10009	5215394497	11.401754
10011	5231471581	52.630789
10017	1831870508	35.355339
10018	1831870541	24.186773
10021	243210137	33.376639
10041	4598518231	20.518285
10049	1814207284	31.400637
10051	410465270	2.000000
10059	1814209877	41.194660
10061	410465153	5.830952
10069	4723854858	8.246211
10071	2391152428	8.544004
10079	409638787	28.635642
10081	2391152418	10.295630
10089	5172106105	22.135944
10091	1728421348	10.770330
10099	2391152417	14.317821
10101	5529025434	5.656854
10109	5529025434	29.274562
10111	1831671815	33.421550
10119	5720641541	23.706539
10121	1830511727	21.540659
10129	1830511520	15.000000
10131	5529025432	10.630146
10139	1722465476	26.925824
10141	4984756063	13.038405
10149	5209304204	15.033296
10151	237350182	20.615528
10161	5910080913	17.204651
10169	2352498734	6.403124
10171	3166091036	17.720045
10179	4773417716	35.846897
10181	1831692725	39.623226
10189	4382883906	28.460499
10191	5278566598	4.123106
10199	5129075661	16.492423
10201	410478784	6.708204
10209	5720640707	26.076810
10211	4740306262	14.212670
10219	4740306259	41.000000
10221	2659438255	18.973666
10229	4310818748	27.000000
10231	5231620994	23.021729
10239	5189333672	27.459060
10241	4310820756	11.045361
10249	4310820755	11.313708
10261	410459462	2.000000
10269	410459470	3.605551
10271	4310837341	28.071338
10279	4310837341	11.180340
10281	5063413226	20.000000
10289	1832760693	44.102154
10291	3893953050	27.658633
10299	5228533303	24.515301
10321	172468190	21.931712
10329	5189512132	55.973208
10331	1122800572	78.771822
10339	5173740957	60.728906
10341	1830473115	43.174066
10349	4311273542	6.708204
10351	5231510057	57.218878
10359	1830473333	76.026311
10361	2047600925	18.601075
10369	2047600914	15.231546
10371	1830495878	96.690227
10379	5272705537	87.315520
10381	5173449522	79.511006
10389	5173449522	50.606324
10391	4196754849	70.064256
10399	4459074311	49.729267
10401	5173831628	44.283180
10409	5173831625	46.690470
10411	1268318511	38.639358
10419	5720641156	22.360680
10421	1831684329	13.601471
10429	1831684336	35.693137
10431	5720640528	5.830952
10439	5720640414	9.219544
10441	410466966	5.830952
10449	410466966	34.713110
10451	1830391830	52.886671
10459	1830408811	11.045361
10461	4382335706	25.961510
10469	4382335700	34.014703
10471	2641676967	31.064449
10479	1743864021	52.497619
10481	1830408769	30.870698
10489	1830408849	8.246211
10499	5215300416	19.209373
10501	938171291	34.539832
10519	4594223690	16.492423
10599	5720669417	7.211103
10651	3258555051	35.468296
10659	1830380467	7.071068
11009	1588455228	26.907248
11019	410465382	10.630146
11021	4713849279	31.400637
11029	4416362458	44.553339
11031	1792759708	25.238859
11039	1792738598	64.845971
11041	3734242680	55.154329
11049	884210121	35.846897
11051	4746691606	15.811388
11059	1784708717	27.586228
11061	1650031665	48.754487
11069	1741843199	11.180340
11071	5686758700	54.083269
11079	243415099	32.526912
11081	5228797392	24.186773
11089	1784732142	49.396356
11091	243414297	69.634761
11099	1741867201	13.038405
11101	1655543069	28.635642
11109	1796879224	5.385165
11111	5228862752	73.027392
11119	5228862752	67.230945
11131	237397297	56.435804
11139	237397297	63.387696
11141	4738400175	37.643060
11149	4738406605	29.206164
11151	5215091633	25.317978
11159	1792763704	38.483763
11161	1784416439	13.892444
11169	3904772778	42.438190
11171	410463759	5.830952
11179	1842210933	46.872167
11181	1599379252	9.486833
11189	1599379257	2.000000
11191	621113709	34.481879
11199	621113709	42.720019
11201	5214943854	43.278170
11209	236474089	53.450912
11211	1784449648	46.486557
11219	236461853	32.984845
11221	1784449587	57.567352
11229	1784449610	20.024984
11231	5686794945	48.507731
11239	1790069453	13.892444
11259	5532070176	24.351591
11261	1939479168	11.401754
11269	1654110072	6.000000
11271	2006215333	13.892444
11279	2006215335	15.811388
11281	2006215370	35.000000
11289	241619917	13.892444
11291	4855258132	19.026298
11299	5240163334	28.792360
11301	848395135	29.546573
11309	1780174642	45.343136
11311	2382469820	73.061618
11319	2325393681	53.758720
11321	4740058958	5.000000
11329	3190256286	21.931712
11331	1855321312	32.695565
11339	5687046217	8.544004
11341	244972122	13.416408
11349	244972115	29.154759
11351	1389146912	51.623638
11359	1389146912	76.485293
11361	5273498416	28.000000
11369	5273498408	27.784888
11379	4137558210	26.400758
11381	5014444750	12.529964
11389	1822632358	10.198039
11401	237418975	83.186537
11409	5014444745	28.600699
11419	4745477602	17.464249
11429	5239972935	21.470911
11439	5228797521	20.099751
11441	2754830979	16.278821
11449	1842170643	28.861739
11451	1654379151	27.166155
11459	5686977199	19.209373
11469	1792785271	11.401754
11471	1792766206	10.049876
11479	5282827798	42.941821
11481	1731352467	13.038405
11489	4382335187	26.076810
11491	5129381749	53.907328
11499	5129381744	29.832868
11511	247046852	45.398238
11519	1792723992	31.575307
11521	1728389242	9.486833
11529	1717842259	25.019992
11531	4849230570	21.023796
11539	4849230570	39.597980
11541	3867177052	72.560320
11551	5133555909	18.248288
11561	5173846035	35.510562
11579	1842169331	27.202941
11589	1842169546	39.458839
11599	5173711743	22.360680
11609	247331427	26.627054
12021	3733472019	31.016125
12029	3733472018	23.086793
12031	4600007565	41.036569
12039	241926152	39.408121
12041	241926186	58.694122
12049	241926325	54.744863
12051	2508454748	185.396872
12059	2508454672	195.064092
12061	3790567327	35.805028
12069	4602472323	27.294688
12071	4146862553	7.071068
12079	4709358497	3.605551
12081	4544484339	41.725292
12089	4544484339	60.406953
12091	1210144833	66.843100
12099	5233169188	25.000000
12101	1617353082	43.416587
12109	4146862551	41.182521
12111	4751034296	21.633308
12119	5233299294	21.023796
12121	247645380	31.016125
12129	247645380	12.806248
12131	5240145384	39.849718
12139	5240145384	10.770330
12141	247645350	15.811388
12149	1389166265	7.810250
12151	4600007538	67.535176
12169	507070377	45.354162
12179	4885574873	30.149627
12189	3828743159	44.011362
12199	5280500979	17.000000
12201	5233219893	63.411355
12209	313934961	66.610810
12211	507071097	38.483763
13011	602215540	30.594117
13019	5215019218	32.202484
13021	410464796	6.082763
13029	1784736284	36.345564
13031	1819424522	33.541020
13039	4871879605	44.283180
13041	172426914	37.576588
13049	1548409765	111.305885
13051	5231554424	32.526912
13059	4736699774	29.000000
13062	4737129384	2.236068
13063	247052239	24.186773
13069	4737129384	33.837849
13071	4594223378	32.557641
13079	74389907	28.792360
13081	4594223362	28.071338
13089	2099122237	9.219544
13091	4594223602	66.219333
13099	1879154567	51.971146
13101	612392123	15.033296
13109	4738210402	22.671568
13119	4737171279	13.928388
13121	1731369155	21.954498
13139	1831334532	11.180340
13141	5173189810	110.679718
13159	1363263438	128.405607
13169	2417517285	24.041631
13171	622999119	42.059482
13179	5235178437	36.138622
13181	622999110	68.505474
