X,Y,osmid,amenity,building,id
103.841411187799,1.33143365154759,170405083,,yes,1
103.841719497577,1.33165182043958,170405084,,yes,1
103.841047499565,1.33125097398994,170405085,,yes,1
103.84410142534,1.33053984241974,170405840,,yes,1
103.84366746451,1.3305335829481,170405841,,yes,1
103.845632690593,1.33668908949725,170406098,,residential,1
103.8464737,1.3407288,173180245,,yes,1
103.847391874088,1.34066144393223,173180255,,yes,1
103.852939352786,1.33607343802932,193082619,,commercial,1
103.862909908945,1.32786668731911,198101281,,residential,1
103.846450416975,1.34328325619077,220026211,food_court,yes,1
103.83688135242,1.34157930467907,231917874,,yes,1
103.839088666762,1.33882330316143,231917879,,yes,1
103.839070122793,1.33975292867195,231917881,,yes,1
103.838974230115,1.33926467623536,231917887,,yes,1
103.838633130412,1.34256537234744,231917894,,yes,1
103.83796095,1.33842735,231917905,,yes,1
103.8407399,1.3406626,231917906,,yes,1
103.84720135,1.33112235,231917907,,yes,1
103.8487933,1.3308652,231917916,,yes,1
103.838854830611,1.33879790829193,231917918,,yes,1
103.840646930866,1.34140644235984,231917925,,yes,1
103.8387602,1.3371543,231917928,,yes,1
103.841048379216,1.34143838164046,231917929,,yes,1
103.838433,1.3371419,231917930,,yes,1
103.8390713,1.3371605,231917931,,yes,1
103.841421586729,1.34147997209205,231917932,,yes,1
103.83718395,1.3416507,231917933,,yes,1
103.841112224907,1.34202873954775,231917940,,yes,1
103.8384852,1.3383912,231917941,,yes,1
103.838074974874,1.33714374504274,231917942,,yes,1
103.838011557297,1.34148486828903,231917946,,yes,1
103.8398502,1.33731075,231917950,,yes,1
103.83982257705,1.33773463297443,231917956,,yes,1
103.83712898476,1.34140466629023,231917961,,yes,1
103.837898625202,1.33877912206864,231917962,,yes,1
103.838490871348,1.34196349055977,231917964,,yes,1
103.839060634583,1.33852987670839,231917965,,yes,1
103.838818357765,1.34211981290774,231917974,,yes,1
103.839442184951,1.3371381027393,231917975,,yes,1
103.84177230579,1.3271987238983,258849316,,yes,1
103.84109607322,1.32680934156658,260696406,,yes,1
103.838812171933,1.32660243210983,261166351,,yes,1
103.839795849353,1.32688900890214,261166352,,yes,1
103.840833411412,1.32682600725936,261166356,,yes,1
103.840609306609,1.32680088195751,261166360,,yes,1
103.83988257586,1.32677343555767,261166362,,yes,1
103.8387079,1.32695395,261166366,,yes,1
103.839018428453,1.32664985267527,261166373,,yes,1
103.838995224789,1.32678449070958,261166376,,yes,1
103.839367364476,1.32676377532498,261166391,,yes,1
103.838593826372,1.32702529786653,261166396,,yes,1
103.838650557116,1.32688289289244,261166399,,yes,1
103.840107508019,1.32680991492052,261166400,,yes,1
103.84030775,1.32685065,261166402,,yes,1
103.84043498975,1.32673719948447,261166410,,yes,1
103.838815864581,1.3269637949449,261166422,,yes,1
103.839006450568,1.32700292722225,261166430,,yes,1
103.840288105285,1.33059323725415,261409586,,yes,1
103.839983337263,1.33084811022683,261409587,,yes,1
103.839779012084,1.33060040715214,261409588,,yes,1
103.8403345,1.3309879,261409589,,yes,1
103.84013914254,1.33071534747066,261409590,,yes,1
103.844980746696,1.32891069646735,271791473,,residential,1
103.848177444174,1.32912163607347,271791489,,yes,1
103.84170804878,1.32774277908089,271791491,,yes,1
103.846919376609,1.32847875880975,271791505,place_of_worship,yes,1
103.855870761703,1.32848344476354,271794711,,residential,1
103.839740427117,1.33145995892133,271798530,,yes,1
103.8411211,1.33247775,271798531,,yes,1
103.843018517102,1.3320516579475,271798533,,yes,1
103.841065867626,1.33399615397412,271798534,,yes,1
103.8412854,1.3327657,271798535,,yes,1
103.8406533,1.3319599,271798536,,yes,1
103.841359287288,1.3332474331094,271798537,,yes,1
103.841657129932,1.33359661258155,271798538,,yes,1
103.850374964373,1.34443241695306,292420568,,school,1
103.855712906052,1.33741353535259,292420586,,yes,1
103.852101950847,1.3417602821094,293503144,,yes,1
103.8564823,1.33861375,299785789,,yes,1
103.8402939,1.3301181,312174503,,yes,1
103.840354137298,1.33002780068011,312174504,,yes,1
103.842045160747,1.34158242677779,318346365,,apartments,1
103.85787015,1.3305328,330069886,place_of_worship,yes,1
103.849267051787,1.33304063668207,330069887,,yes,1
103.857277646296,1.33256862130196,330069888,,yes,1
103.857727722367,1.32981395339866,330069890,place_of_worship,yes,1
103.857324447584,1.3304704004335,330069891,place_of_worship,yes,1
103.857284009544,1.33009857227001,330069892,place_of_worship,yes,1
103.857443304621,1.33044087066229,330069893,,yes,1
103.857023579335,1.33032696857722,330069894,,yes,1
103.8574922,1.3302948,330069895,,yes,1
103.85719395,1.33048505,330069896,,yes,1
103.8575907,1.330159,330069897,,yes,1
103.857561549767,1.33004899869765,330069898,,yes,1
103.857609006097,1.33026139890402,330069899,,yes,1
103.857023220046,1.33014513354721,330069900,,yes,1
103.857109098759,1.33058334827306,330069901,,yes,1
103.857592245141,1.33045890305519,330069902,,yes,1
103.857226942054,1.32986426479937,330069903,,yes,1
103.856830496254,1.32994269745783,330069904,,yes,1
103.8493988,1.3316782,330213756,,yes,1
103.849843592977,1.33199221565651,330213757,,yes,1
103.848429493253,1.33259158034777,330213758,,yes,1
103.848136537197,1.34141226739247,330213762,,yes,1
103.848166390408,1.3411362199976,330213764,,yes,1
103.846577488391,1.3378361992299,330214939,,residential,1
103.846786139304,1.33808389284027,330214957,,residential,1
103.846538486049,1.33740709333732,330214959,,residential,1
103.863849074521,1.33194619632171,408630591,,school,1
103.856674336735,1.32853281669354,439331343,,yes,1
103.856310911078,1.32847021829622,439331468,,yes,1
103.856640753658,1.32853329276931,439331559,,yes,1
103.85616954679,1.32844490054866,439331587,,yes,1
103.840236341506,1.33461257603289,453493894,,yes,1
103.84057326402,1.33323927205851,453493895,,yes,1
103.836860632748,1.33582412124097,453493936,,yes,1
103.84017513306,1.33435093763796,453493940,,yes,1
103.83678466744,1.33778114651409,453493946,,yes,1
103.836755925761,1.33750074505419,453493947,,yes,1
103.836850652567,1.33718758760003,453493948,,yes,1
103.836762647849,1.33608505438169,453493949,,yes,1
103.836784960507,1.33627312176707,453493950,,yes,1
103.8412531,1.34118155,453520115,,yes,1
103.8411735,1.34116415,453520116,,yes,1
103.8410939,1.34114675,453520117,,yes,1
103.8410143,1.34112935,453520118,,yes,1
103.84093465,1.34111195,453520119,,yes,1
103.840855009524,1.3410945802013,453520120,,yes,1
103.841417381117,1.33998116565621,453520121,,yes,1
103.841751546821,1.34018491834771,453520122,,yes,1
103.841579687869,1.34008511715152,453520123,,yes,1
103.842030900558,1.34035555009678,453520124,,yes,1
103.842210371033,1.34045205908645,453520125,,yes,1
103.8406525,1.34023345,453520126,,yes,1
103.840775479323,1.34025934019001,453520127,,yes,1
103.84092895,1.34028865,453520128,,yes,1
103.84104195,1.34030355,453520129,,yes,1
103.841120140784,1.34031822098096,453520130,,yes,1
103.84124555,1.34035635,453520131,,yes,1
103.8413901,1.3403784,453520132,,yes,1
103.841504007344,1.34044866373728,453520133,,yes,1
103.84157355,1.3405587,453520134,,yes,1
103.841665586869,1.34069195426031,453520135,,yes,1
103.8417418,1.3408047,453520136,,yes,1
103.84178925,1.34118165,453520137,,yes,1
103.841798440035,1.34096230456732,453520138,,yes,1
103.8417936,1.34106965,453520139,,yes,1
103.84238959065,1.3409043192507,453520140,,yes,1
103.842331782338,1.34128727709767,453520141,,yes,1
103.842306049004,1.34108625641846,453520142,,yes,1
103.842420213883,1.34055162921455,453520143,,yes,1
103.837922991541,1.34362497218382,453520148,,yes,1
103.83789854626,1.34388542915014,453520149,,yes,1
