InputID,TargetID,Distance
169517619,52449,117.448343131711
169517620,52441,72.4390355409756
169517621,52369,129.912268217353
169517622,52441,150.006799662663
169517623,52369,48.076219508294
169517711,52299,94.8365741708802
169517712,52299,35.4986639521404
169517713,52359,118.761233329759
169518580,52351,138.1016374196
169518581,52289,152.842241809784
169518582,52349,87.4895821504379
169518583,52291,136.936752111658
169518584,52349,32.8492516924286
169518586,52349,174.333616094375
169518587,52289,101.825054759968
169518614,52289,85.7721702866895
169524934,52539,135.399656174771
169524935,52529,139.353338767816
169524936,52059,190.393454108124
169524937,52059,177.606930036255
169524938,52059,54.443301250775
169524939,52059,123.673697998931
169524940,52059,60.5201672131662
169524941,52539,216.228885263932
169524942,52059,235.95259536457
169524943,52529,146.696854811735
169524944,52371,176.456773951385
169524945,52059,100.407642523284
169525196,52371,86.7232969568744
169525197,52539,97.4248740921057
169525198,52539,56.9148079447
169525481,52381,88.6114463892002
169525484,52381,65.4478373822647
169525486,52529,80.4625513606187
169525488,52381,144.308809478186
169525489,52381,178.799280513322
169525490,52381,100.152079904212
169525921,52429,191.055158281411
169525922,52489,50.8581077674323
169525924,52429,92.4749274962574
169525925,52489,100.298054066722
169525926,52389,166.944950341678
169526079,52429,72.399226671594
169526080,52439,155.839996671194
169526081,52429,161.61425910565
169526702,52439,63.7945246771883
169526703,52439,89.3762587954045
169528287,52539,105.88788750775
169528289,52351,54.5447067182281
169528290,52361,64.1677829653812
169537915,52399,246.611908874654
169537916,52399,198.396237618032
169537917,52399,209.582149199373
169537918,52399,104.166788165428
169537919,52391,163.810604954354
169537920,52399,154.582380300164
169537921,52399,124.018710428639
169537922,52399,49.6734318417587
169537923,52399,224.161270363287
169537924,52399,171.783774455664
169537925,52399,184.969728994167
169537926,52399,74.9733353260317
169538107,52489,200.198091112445
169538108,52489,304.149262290367
169538530,52489,58.277349794818
169538531,52481,70.319762384006
169538532,52481,34.0826157407105
169538533,52489,101.846373073771
169538674,52489,263.789491535602
169539031,52429,24.4976014629648
169539032,52429,72.1677347591517
169539034,52429,82.6101745517121
169539356,52311,85.486415097497
169539357,52429,109.268466106254
169539358,52429,131.085899603058
169539359,52311,22.4295247632122
169539360,52311,64.9369057502241
169539361,52429,104.332174912962
169541496,52331,222.567406871525
169541499,52089,154.260051277674
169541502,52331,113.015880479147
169541504,52331,260.877055166588
169541509,52089,193.657154943135
169541512,52089,260.939808080169
169541514,52331,259.307769928809
169541516,52331,178.174177502427
169541518,52331,205.989237722867
169541520,52089,291.346103788637
169541522,52331,171.918122845741
169541523,52331,235.729674973269
169541528,52331,152.516547665792
169541531,52331,209.987228845136
169541533,52331,262.81921899456
169541534,52319,85.6845921997893
169541535,52339,112.018994843294
169541536,52319,163.308660692711
169541544,52319,54.992151885134
169541546,52319,253.294309733542
169541547,52331,74.6492550532318
169542539,52331,288.319980145333
169542540,52331,174.918362774
169542541,52481,243.854879176199
169542542,52331,106.067729325253
169542543,52331,145.191019492012
169542544,52331,72.5621405886331
169842541,52309,132.050357367534
169842542,52309,78.9282918696569
169842940,52329,110.863108989499
169842941,52329,75.7260314929129
169842942,52281,142.676250589883
169842943,52259,39.0317385695064
169842944,52259,142.330149138904
169842945,52259,86.9104287922281
169844044,52301,26.7875174559438
169844046,52301,102.246942526139
169844048,52439,119.65210727747
169844049,52291,165.20476809355
169844050,52301,143.53205953757
169844051,52289,46.1400493290598
169844052,52269,80.5156477158136
169844053,52269,41.7932948290778
169844055,52349,104.578692057883
170089574,52189,90.4145621906302
170089575,52191,171.528608152569
170089576,52199,167.191907425084
170089578,52141,173.184707881599
170089579,52139,127.602802045518
170089580,52139,139.544921407212
170089756,52131,121.550016609443
170089757,52181,135.369526720546
170090278,52181,42.1538323592446
170090279,52149,79.5804701087657
170090280,52149,129.286713554669
170090281,52191,125.778498264622
170090282,52191,74.7124475506681
170091545,52199,93.3568725204393
170091548,52199,58.8276060194247
170091552,52181,138.583511356437
170091555,52199,200.154711209864
170092202,52181,96.9761816768646
170092205,52181,152.740349239093
170092207,52181,182.091042269727
170093269,52271,69.2348736044929
170093270,52191,84.5880299158394
170093272,52199,132.089066839455
170093275,52271,156.371509259783
170093276,52191,68.6832447782477
170352151,52271,176.645993277397
170352152,52231,173.451177169828
170352153,52231,145.24690173737
170352154,52199,121.277132759216
170352155,52199,37.456716403118
170352156,52199,48.1124939727046
170352157,52271,130.945425525683
170401660,52271,136.330551104633
170401661,52271,95.613024507055
170402310,52231,52.4596793239461
170402311,52231,89.9221779947176
170402316,52199,122.961531383007
170402317,52239,104.469741971801
170402318,52231,41.7513370300315
170402319,52239,107.072681918304
170402320,52199,128.75970267092
170402336,52261,109.540542114638
170402337,52261,134.971708608285
170402475,52259,121.648890795603
170402476,52509,134.38094819172
170402477,52259,64.9670134896718
170402478,52261,34.3873769209051
170402479,52261,57.3554139443197
170402480,52509,60.0295242232862
170403422,52239,130.683444287979
170403423,52009,64.4350146319521
170403424,52509,166.455988665699
170403425,52251,160.902265821354
170403426,52189,80.1945964307482
170403707,52189,38.1103267045746
170403708,52189,38.2132429145531
170403709,52509,132.020768233311
170403710,52009,173.925153244149
170403711,52009,122.77144197221
170403712,52509,89.782476647518
170403957,52009,208.650910479697
170403958,52131,132.820612285863
170403959,52131,171.778797772114
170403960,52071,131.864491823228
170403961,52071,148.226451869043
170404065,52131,22.6289305792721
170404067,52131,173.780764370129
170404069,52131,91.9735675071221
170404328,52071,194.991557098524
170404329,52071,148.343281078417
170404330,51029,127.831655107283
170404331,52071,226.761994329611
170404333,52071,141.472074641659
170404334,52071,155.620542306454
170404335,52071,92.7168821436303
170405079,52139,57.1478705641365
170405080,52139,85.2964405748628
170405082,51029,149.925583228277
170405083,51029,229.537295218358
170405084,51029,271.479392393257
170405085,51029,184.859830973056
170405840,52071,76.0149526943435
170405841,52071,70.5221642059638
170406098,52191,61.9234991320244
173180245,52161,121.011075882967
173180255,52171,53.6766073739856
193082619,52291,125.557168685205
198101281,52089,370.767171249984
220026211,52029,107.651054253022
231917874,51069,47.0499327222661
231917879,52241,86.5678229424727
231917881,51081,90.9687220849831
231917887,52241,134.762518878124
231917894,51089,157.537174735907
231917905,52249,97.060969206246
231917906,51089,158.095206170341
231917907,52009,103.914776582678
231917916,52501,147.440911964237
231917918,52241,84.5808335227312
231917925,51089,114.737348240856
231917928,52559,75.7804523738207
231917929,51089,158.793265693015
231917930,52249,78.3235622390018
231917931,52559,43.5679152610026
231917932,51089,199.998122055345
231917933,51069,77.765826340393
231917940,51089,173.69475567009
231917941,52249,63.3561665404147
231917942,51059,81.5915988208531
231917946,51081,141.737041720933
231917950,52559,49.174791068513
231917956,52559,62.0162646672358
231917961,51069,60.6003501182053
231917962,52249,130.793627096893
231917964,51089,134.339502070776
231917965,52241,53.98873355866
231917974,51089,109.768996189644
231917975,52559,24.4391874072927
258849316,51011,147.494925179821
260696406,51011,126.265954504577
261166351,51109,113.492059709737
261166352,51109,24.5589556561492
261166356,51011,114.999367728392
261166360,51109,105.365367280794
261166362,51109,40.3002446876056
261166366,51109,112.36075839243
261166373,51109,91.044090630719
261166376,51109,86.344856524255
261166391,51109,52.5456758880303
261166396,51109,124.226712627288
261166399,51109,119.955334681467
261166400,51109,54.3555684791383
261166402,51109,71.9097729392387
261166410,51109,89.9487300573208
261166422,51109,100.310916634716
261166430,51109,78.7110968467081
261409586,51029,74.0932423510893
261409587,51029,72.1393513469808
261409588,51029,38.8885598094391
261409589,51029,106.517501523802
261409590,51029,69.5442993193356
271791473,52079,135.75682493158
271791489,52501,292.21038901539
271791491,51011,122.567924837379
271791505,52079,356.149395909048
271794711,52331,440.097600223091
271798530,51039,97.2963707937111
271798531,51039,264.455186249981
271798533,52131,132.333600435546
271798534,51049,346.400451238676
271798535,51039,293.497010422356
271798536,51039,199.197680417321
271798537,52139,304.472923086336
271798538,52139,282.847307005053
292420568,52031,44.2848557643137
292420586,52439,98.4957414858245
293503144,52039,195.820173077146
299785789,52439,125.716493515086
312174503,51029,66.3528510461016
312174504,51029,75.6025472182374
318346365,51089,269.270818887022
330069886,52089,276.022424255198
330069887,52239,124.724578224099
330069888,52339,161.197903581172
330069890,52089,283.568401483235
330069891,52331,277.389025387176
330069892,52331,308.637412835129
330069893,52331,288.144352965538
330069894,52331,272.069650672927
330069895,52331,304.168890068739
330069896,52331,267.488002260575
330069897,52089,299.786595630597
330069898,52089,302.186319824905
330069899,52089,298.988215217797
330069900,52331,289.678394249105
330069901,52331,253.168486396495
330069902,52331,297.386908832212
330069903,52331,327.769952028857
330069904,52331,300.929711663394
330213756,52509,103.959313696694
330213757,52509,99.4886628137237
330213758,52009,178.659088455804
330213762,52171,64.7311795430509
330213764,52171,47.7013832035794
330214939,52201,148.828008499229
330214957,52201,125.136258347275
330214959,52191,126.212147100363
408630591,52081,357.436025132248
439331343,52089,428.812146381411
439331468,52331,445.009998237831
439331559,52089,432.286876729497
439331587,52331,446.103399006645
453493894,51049,268.214750076927
453493895,51039,256.338292888483
453493936,51051,63.3412446720099
453493940,51049,253.585990515721
453493946,51059,103.982337954545
453493947,51059,83.9865998177876
453493948,51059,58.1757562831853
453493949,51051,45.9687075815232
453493950,51051,33.8045701716094
453520115,51089,185.617554722695
453520116,51089,177.437675064072
453520117,51089,169.347962063069
453520118,51089,161.361990584872
453520119,51089,153.49066587235
453520120,51089,145.758642674895
453520121,52211,195.326369857384
453520122,52211,230.855286623213
453520123,52211,212.718889101237
453520124,52211,262.428990799211
453520125,52169,274.883012194856
453520126,51089,185.035194273451
453520127,51089,191.644852160153
453520128,51089,201.185548320169
453520129,51089,209.343194101093
453520130,51089,214.938745837105
453520131,51089,223.394401906782
453520132,51089,235.214625220994
453520133,51089,241.893490256105
453520134,51089,242.885039032572
453520135,51089,246.021127854711
453520136,51089,249.47882054134
453520137,51089,244.181692140124
453520138,51089,250.360995400726
453520139,51089,247.021117863119
453520140,52169,266.696429675337
453520141,52169,288.870895546841
453520142,52169,282.40541887079
453520143,52169,253.525348475498
453520148,51071,269.316456234431
453520149,51139,274.978842071011
453520150,51139,273.115267560847
453520151,51139,273.1969175097
453520178,51071,286.096711311589
453520184,51071,270.621937637144
453520185,51071,255.228659764261
453520186,51071,247.997375272234
453520187,51071,208.156413343893
453520188,51071,244.201775460666
453520189,51071,227.331059198342
453520190,51071,217.802963936127
453520191,51071,245.252385211768
453520192,51071,214.131203168889
453520193,51071,166.934412123858
453520194,51071,139.377763341964
453520195,51071,109.265049581283
453520196,51071,78.3851141900949
453520197,51071,57.1298886787838
453520198,51071,194.838868228837
453520199,51071,157.658729407711
453520200,51071,142.036504714131
453520201,51071,134.929964033095
453520202,51071,120.941544893669
453520203,51071,99.4527710868912
453520204,51071,83.2736767419293
453520205,51071,74.1010639212785
453520206,51071,62.3181717829271
453520207,51071,48.0228829992583
453520208,51071,53.7828357206959
453520209,51071,41.6115771163958
453520218,51069,28.0679405430151
453520219,51069,81.7786364959401
453520220,51069,123.930376683275
453520221,51081,83.8460654550447
453520222,51081,62.2969281497088
453520223,51089,61.7644617742213
453520224,51089,84.641226061299
453520225,52019,241.402630073641
453520226,51139,225.460797849218
453520227,51139,159.136658662148
453520228,51089,143.030812292033
453947870,52061,285.720411362956
453947874,52061,300.817115853302
453947884,52061,298.765632632209
453947891,52061,293.227549183416
453978568,52061,263.986227147633
453978572,52061,268.317671183447
453978605,52061,265.226178935977
453978609,52061,274.731621942261
453978654,52061,270.929705926586
453978655,52061,263.691604898907
453978657,52061,266.870858026876
453978660,52061,262.10057104891
453982833,51019,99.8716234055222
454179528,52279,115.88591750144
454179555,52279,109.323779471435
454179560,52291,132.426760963655
454179583,52151,69.7998844326379
454179586,52299,95.4954045474204
454179597,52299,66.7577068035608
454179617,52359,28.3212993834956
454179618,52291,63.0900882754776
454192953,52399,352.084295846297
454192960,52391,307.94366459472
454192978,52391,128.06328362049
454192983,52391,320.196874944143
454193005,52349,108.232474391136
454209275,52089,379.808383881317
455121729,51071,175.358981169264
455136078,52441,139.795052286234
455136079,52441,129.004221283483
455136080,52441,146.31760046187
455137207,52029,138.423424359429
455152594,52211,76.3691877171193
455152595,52211,37.5806426562526
455152596,51081,163.004623779391
455152597,52071,242.479514678166
455152598,52211,96.7402846550215
455152601,52241,42.8053837541289
455152602,52211,42.0797938697026
455152603,52211,39.4989988848945
455152604,52211,119.776424882804
455152605,52211,96.2423423400489
455152608,52211,50.2699322535636
455152611,52211,60.1463010900922
455152613,52131,234.371248505364
455152614,52211,132.892157933637
455152618,51081,119.584500571975
455152620,52211,82.7955848780939
455152623,52211,16.6645400769552
455152624,52211,110.641010446456
455152625,52211,22.748865011986
455152627,52211,58.2891350403991
455152628,52211,101.649254448183
455152630,52211,106.19649898335
455152631,52241,98.4210360718555
455152633,52211,100.881661975012
455152634,52211,176.605727148687
455152635,52211,176.250149694709
455152636,52211,174.618963299205
455153924,52291,150.068187304762
455153925,52321,71.6815424834919
455153926,52251,27.7944445800909
455153927,52269,152.934404278706
455153928,52251,42.0251474584284
455153929,52169,110.640094243958
455153930,52169,91.6496744652956
455153931,52251,62.620315410427
455153932,52169,96.7446050042804
455256730,52439,126.197653417469
455256731,52439,91.8281949950604
479387942,52371,58.3577931455638
481060176,51019,159.280809243964
481622753,52191,59.5817541563065
481622754,52191,66.4111015012081
481663227,52179,89.5417735248197
504335074,51139,172.861684338433
505216243,52151,94.1101364728652
505216245,52151,153.055452538169
541984275,52081,342.894901640573
541984276,52081,347.290147188448
541984277,52081,322.493504636878
541986547,52501,122.527944726146
543420695,51081,147.462649627403
543565756,52339,49.5504766542914
543565757,52331,61.5765041045548
543565758,52309,75.7606836074323
546928227,52351,70.4428119591055
546928229,52361,44.8443094670145
550568840,52229,69.5454878115715
550568841,52229,61.3899816061806
550568842,52229,107.98778045994
550568843,52271,24.4373336539272
552994343,52149,49.0427078835007
552994344,52191,137.417495509472
552994345,52191,59.3414257188049
552994346,52149,61.6725964209735
552995076,52339,50.0576537927291
552997971,52149,85.8804221976302
552997975,52151,114.664880031368
552997977,52151,114.771346700371
552997980,52151,58.7439041790842
552997984,52151,45.4352355825072
552997989,52159,107.47745544019
553690157,52559,231.113250202012
553690159,51049,227.253750518617
590283801,52081,187.223977734584
617290075,52201,172.586606743948
626624077,52029,147.35717317097
